"LIMIT_BAL","SEX","EDU_GRAD_SCHOOL","EDU_UNIVERSITY","EDU_HIGH_SCHOOL","EDU_OTHER","MARITAL_MARRIED","MARITAL_SINGLE","MARITAL_OTHER","AGE","PAY_0","PAY_2","PAY_3","PAY_4","PAY_5","PAY_6","DELTA_1","DELTA_2","DELTA_3","DELTA_4","DELTA_5","DELTA_6","default payment next month"
100000,1,0,0,1,0,1,0,0,26,0,0,0,0,0,0,40807,44599,37027,36138,32980,28495,0
240000,0,1,0,0,0,0,1,0,35,-1,-1,-1,-1,-1,-1,-43261,52810,723,-22018,13797,8976,0
50000,1,0,1,0,0,0,1,0,25,0,0,0,0,0,0,29057,27081,26719,25191,24829,23923,0
50000,0,1,0,0,0,0,1,0,38,0,0,0,0,0,0,25493,26296,20263,19960,20150,20302,0
200000,0,0,1,0,0,0,1,0,29,1,2,0,0,0,0,204212,182560,134983,79091,79564,83137,0
80000,1,1,0,0,0,0,1,0,27,2,-1,-1,0,0,0,-880,-27818,27798,28398,15037,0,0
40000,0,0,0,1,0,0,1,0,49,2,0,0,0,0,0,32470,28226,27321,26124,30614,33665,1
250000,0,0,1,0,0,1,0,0,29,1,-2,-2,-1,-1,-1,-24,-24,-794,-6454,6458,434,0
230000,1,1,0,0,0,0,1,0,24,0,0,0,0,0,0,61009,71498,62927,55992,10412,31313,0
30000,0,1,0,0,0,0,1,0,26,2,2,0,0,0,0,7510,6047,7665,8029,8243,8449,1
80000,1,0,0,1,0,0,1,0,52,0,0,0,0,0,0,70103,72403,63293,61570,62893,64120,1
100000,1,1,0,0,0,0,1,0,37,-1,-1,0,-1,-1,-2,-19986,20711,9707,780,0,0,0
230000,1,0,1,0,0,1,0,0,28,0,0,0,0,0,0,52728,19953,17881,14809,-64394,69049,0
490000,0,1,0,0,0,1,0,0,50,-1,-1,-1,-1,-1,-1,11048,2179,1259,1922,-126,-5929,1
30000,1,0,0,1,0,0,1,0,44,2,0,0,0,0,2,23339,24605,22075,21597,24357,25595,1
40000,0,0,0,1,0,1,0,0,49,0,0,0,0,0,0,32323,32285,11902,34690,31079,39360,0
450000,0,1,0,0,0,1,0,0,34,-2,-2,-2,-2,-2,-2,-1862,1844,0,0,0,0,1
50000,1,0,1,0,0,0,1,0,23,2,0,0,0,0,0,46537,28271,25283,25547,26091,26697,1
20000,0,0,1,0,0,0,1,0,26,1,4,3,2,3,2,19276,18691,17048,17153,19465,13523,0
260000,1,0,0,1,0,1,0,0,36,0,0,0,0,0,0,113649,109941,103853,99031,95487,74783,0
10000,0,0,1,0,0,0,1,0,28,-1,2,-1,-1,2,2,200,-270,-1126,1766,-5504,8356,0
500000,0,1,0,0,0,0,1,0,38,-2,-2,-2,-2,-1,0,0,0,-218,-11741,9959,13289,0
70000,1,0,1,0,0,1,0,0,25,0,0,0,0,0,0,32645,34217,31028,26260,25629,25227,0
100000,1,0,0,1,0,1,0,0,28,-2,-2,-2,-2,-2,-2,-3730,6480,0,0,4,-811,0
50000,1,0,0,1,0,1,0,0,30,-2,-2,-2,-2,-2,-2,-614,614,0,0,0,0,0
400000,1,1,0,0,0,0,1,0,33,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
270000,0,0,1,0,0,1,0,0,49,-1,-1,0,0,0,0,-57967,57164,56145,56186,57123,53995,0
260000,0,1,0,0,0,0,1,0,38,0,-1,-1,-1,-1,0,0,0,0,-12513,14466,9029,0
250000,1,0,1,0,0,0,1,0,32,0,0,0,0,0,0,68818,69972,38997,10877,9395,8063,0
360000,0,1,0,0,0,0,1,0,30,-1,-1,-1,0,-1,-1,20188,-11747,19666,4722,-6832,-15936,0
230000,0,0,1,0,0,0,1,0,30,0,0,0,0,0,0,115612,107716,101259,94833,86037,75872,0
110000,0,0,1,0,0,0,1,0,27,0,0,0,0,0,0,77685,87446,37162,36053,40021,41324,0
50000,1,0,1,0,0,1,0,0,32,-1,-1,-1,-1,-1,-1,34,-68,0,0,0,0,0
80000,0,1,0,0,0,1,0,0,38,0,0,0,2,0,0,36410,35460,46307,43291,36887,37100,0
10000,1,0,1,0,0,1,0,0,32,0,0,0,0,0,0,3592,4602,5733,7330,6779,8446,1
20000,0,0,0,1,0,1,0,0,52,1,2,2,-2,-2,-2,10474,10000,0,0,0,0,1
200000,1,0,0,1,0,0,1,0,33,-1,-1,-1,0,-1,-1,669,-6517,-3318,11366,4399,280,0
180000,0,1,0,0,0,0,1,0,40,0,0,0,0,0,0,89402,89017,84073,80005,77496,86807,0
120000,1,0,0,1,0,1,0,0,69,0,0,0,0,0,0,102965,105015,97279,98939,100792,103117,0
80000,1,0,1,0,0,1,0,0,47,0,0,0,0,0,0,5424,6118,7797,6538,6810,-1407,1
220000,0,1,0,0,0,1,0,0,50,-1,-1,-1,-1,-1,-1,-3274,2714,452,1198,-3568,4457,0
360000,0,1,0,0,0,0,1,0,32,-1,-1,-1,0,0,0,8140,-20470,20263,10357,8540,-3185,0
50000,1,1,0,0,0,0,1,0,25,0,0,0,0,0,0,47604,27849,15005,14472,17454,16405,0
150000,1,0,1,0,0,1,0,0,31,-1,0,0,0,-1,-1,17873,20182,13928,13749,-7624,-13797,0
70000,1,0,1,0,0,0,1,0,27,0,0,0,0,0,0,64252,65574,67991,35288,36334,36829,0
20000,1,1,0,0,0,0,1,0,25,1,2,2,2,2,3,6483,9186,10871,8402,12077,11594,1
150000,1,1,0,0,0,1,0,0,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,1
40000,0,0,1,0,0,1,0,0,35,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
170000,0,1,0,0,0,0,1,0,27,0,0,2,2,2,2,121213,125455,139249,140841,138603,156601,0
220000,1,0,1,0,0,1,0,0,37,2,0,0,2,0,0,46066,45264,46730,43822,42851,49507,0
110000,1,0,1,0,0,1,0,0,41,0,0,0,0,-2,-2,104945,108794,108740,0,0,0,1
30000,1,0,1,0,0,1,0,0,47,0,0,0,0,0,0,27682,27797,29190,57080,27922,29103,0
230000,1,1,0,0,0,0,1,0,32,0,0,0,0,0,0,173565,189327,159662,92925,12087,97291,0
270000,1,0,1,0,0,0,1,0,38,-2,-2,-2,-2,-2,-2,9421,5060,4178,1832,-6157,5609,0
360000,1,1,0,0,0,0,1,0,47,2,2,3,2,0,0,268497,289936,283943,257746,253052,8052,1
180000,1,0,1,0,0,0,1,0,25,0,0,0,2,0,0,161425,158878,182529,169668,171791,175311,0
360000,0,0,1,0,0,1,0,0,49,1,-2,-1,-1,-2,-2,0,-8209,8209,-41,-41,-41,1
280000,1,1,0,0,0,0,1,0,47,0,0,0,0,0,0,257856,257967,208896,179867,127422,88705,0
170000,1,1,0,0,0,1,0,0,63,0,0,0,0,0,0,51957,53962,55523,56560,58442,60771,0
50000,1,0,1,0,0,0,0,1,33,0,0,0,0,0,0,46011,45893,27197,18990,18433,18035,0
160000,0,0,0,1,0,0,1,0,44,-1,-1,-1,0,-1,-1,0,-325,650,-150,-175,25,0
160000,1,1,0,0,0,0,1,0,42,-2,-2,-2,-2,-2,-2,0,0,0,-741,741,0,0
160000,1,0,0,1,0,0,1,0,24,0,0,0,0,0,0,143470,146886,148578,88971,93587,95623,0
50000,0,0,1,0,0,0,1,0,27,2,2,0,0,0,0,88697,47782,40742,9318,8503,8544,0
50000,1,0,1,0,0,0,1,0,49,2,0,0,0,0,0,49661,47087,17283,15848,14170,13136,0
180000,1,0,1,0,0,0,1,0,30,0,0,0,-1,-1,-1,96631,102650,-975,-3670,3645,1000,0
210000,1,1,0,0,0,0,1,0,38,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
20000,0,0,1,0,0,1,0,0,40,1,2,2,-2,-2,-2,21447,20650,0,0,0,0,0
570000,0,1,0,0,0,0,1,0,29,-1,-1,-1,-1,-1,-1,4119,-12531,-100,0,12,-76300,0
280000,0,1,0,0,0,0,1,0,27,-1,-1,-1,-1,-1,-1,5514,-1499,-4242,4480,-790,-24883,0
50000,1,0,1,0,0,0,1,0,24,1,2,0,0,0,0,49469,40784,39307,12575,12691,9393,1
20000,1,0,1,0,0,0,1,0,46,1,2,2,2,0,0,16626,12598,18205,18985,18149,37800,1
30000,0,1,0,0,0,0,1,0,28,-1,-1,2,0,0,0,6262,11792,10311,9720,6558,20271,1
240000,0,1,0,0,0,1,0,0,37,0,0,0,0,0,0,214482,219701,213628,210486,214708,206811,0
30000,0,1,0,0,0,0,1,0,47,2,0,0,0,2,2,24245,25219,26274,26609,30399,28560,0
90000,1,0,1,0,0,1,0,0,47,0,0,0,0,0,0,26477,26718,26847,26747,27177,27452,0
60000,0,0,1,0,0,0,1,0,25,0,0,0,0,0,0,53598,45311,23727,24039,25993,24916,0
500000,0,1,0,0,0,0,1,0,34,0,0,0,0,0,-1,193686,139211,53994,30501,7048,4189,0
70000,0,0,1,0,0,1,0,0,34,0,0,0,0,0,0,63964,66277,67653,32309,31764,34989,1
140000,0,0,1,0,0,0,1,0,27,2,2,2,0,0,2,26121,33315,30985,30142,35443,33224,0
30000,0,0,1,0,0,0,1,0,32,3,2,2,2,0,0,31895,28791,31002,28883,28382,23110,0
140000,0,0,1,0,0,1,0,0,55,0,0,0,0,0,0,74314,77049,79810,80044,82534,79425,0
290000,0,1,0,0,0,0,1,0,44,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
360000,1,1,0,0,0,1,0,0,36,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
30000,0,1,0,0,0,0,1,0,34,0,0,0,0,2,2,27666,27836,27197,29398,31714,14584,0
170000,1,0,1,0,0,1,0,0,33,-1,-1,-1,-1,-1,-1,1870,-400,-600,1000,-1243,-5669,0
290000,0,1,0,0,0,1,0,0,46,-1,-1,-2,-1,-1,-2,-2094,3446,-4377,4361,-2513,3207,0
270000,1,0,1,0,0,0,1,0,53,1,1,-2,-2,-2,-1,714,-1526,-9766,-6,-83651,37416,0
200000,0,1,0,0,0,1,0,0,49,-1,-1,-1,-1,-1,-1,585,312,-1095,-1531,2842,-623,1
140000,1,1,0,0,0,1,0,0,45,-1,-1,-1,-1,-1,-1,0,0,0,-316,482,-166,0
230000,1,0,0,1,0,0,1,0,39,-2,-2,-2,-2,-2,-2,0,0,-972,972,-2758,2758,0
80000,0,1,0,0,0,0,1,0,26,0,0,0,0,0,0,75267,50636,27362,25809,18751,-30075,0
350000,0,0,1,0,0,0,1,0,36,0,0,0,0,0,0,221235,223367,226743,203298,203536,184026,0
50000,1,0,0,1,0,1,0,0,42,0,0,0,0,0,0,49034,48456,40050,29134,29407,27886,0
50000,0,0,0,1,0,0,1,0,32,0,0,0,0,0,0,48123,49018,48616,28682,28100,28560,0
390000,1,0,1,0,0,1,0,0,45,1,-2,-2,-2,-2,-2,0,0,0,0,0,-3971,1
80000,1,1,0,0,0,0,1,0,25,1,-2,-1,-1,-2,-2,0,-300,300,0,0,-500,0
150000,1,0,1,0,0,0,1,0,23,-2,-1,-1,0,0,0,17318,-146239,147296,147734,148544,146250,0
10000,0,0,1,0,0,0,1,0,23,0,0,0,0,0,2,6709,7919,9700,8694,9184,9872,0
100000,0,0,1,0,0,0,1,0,31,1,2,0,0,0,0,97669,88680,87519,77051,73646,74118,0
310000,1,1,0,0,0,1,0,0,41,0,0,0,0,0,0,46752,-37058,97212,73635,36219,45045,0
80000,0,1,0,0,0,0,1,0,31,0,0,0,0,0,0,31487,25074,23870,7461,-1214,9721,0
40000,0,1,0,0,0,1,0,0,46,-1,2,2,-1,0,0,780,390,-1170,1170,780,0,1
180000,1,0,1,0,0,1,0,0,43,-2,-2,-2,-2,-2,-2,-971,2062,0,-6017,6017,0,0
100000,0,1,0,0,0,1,0,0,60,1,3,2,0,0,-1,8311,8031,5790,3860,-113,2712,0
140000,1,1,0,0,0,1,0,0,31,-2,-2,-2,-2,-2,-2,672,421,-2331,-1744,3632,-551,0
230000,0,0,1,0,0,0,1,0,27,-1,-1,-1,-1,-1,-1,0,0,0,0,-150,150,0
20000,0,0,1,0,0,0,1,0,24,1,2,0,0,2,2,9248,8783,9391,14666,10789,17525,1
90000,1,0,0,1,0,1,0,0,55,0,0,0,0,0,0,21977,22328,23282,23745,22025,21499,0
50000,0,1,0,0,0,0,1,0,29,0,0,0,0,0,0,-15697,45714,47916,18894,19572,19230,0
50000,1,0,1,0,0,1,0,0,39,0,0,0,0,0,0,17187,21706,16772,21041,21371,20989,0
50000,0,0,1,0,0,1,0,0,51,0,0,0,0,0,0,43926,47661,48342,28377,29032,27705,0
200000,0,1,0,0,0,0,1,0,28,-1,-1,-1,0,-1,-1,12200,-13531,14714,11635,-2959,-373,0
20000,0,1,0,0,0,0,1,0,23,1,2,3,2,0,0,16379,20380,19753,18372,19103,19618,1
400000,0,1,0,0,0,0,1,0,46,0,-1,0,0,-1,-1,1682,2004,13575,6855,-10388,-10403,0
20000,0,0,1,0,0,0,1,0,38,0,0,0,0,0,0,11260,17646,15922,17395,18325,18859,0
40000,0,0,1,0,0,0,1,0,36,1,-2,-2,-2,-2,-2,0,0,0,-10000,0,0,0
240000,0,1,0,0,0,0,1,0,28,0,0,0,0,0,0,129278,132128,133215,135966,132942,135987,0
240000,1,1,0,0,0,1,0,0,37,-1,-1,-1,0,0,0,-12243,-11292,16326,24561,7737,-16549,0
80000,1,0,1,0,0,0,1,0,38,0,0,0,0,0,0,68390,60162,49755,47806,44022,44660,0
180000,0,1,0,0,0,1,0,0,37,0,0,0,0,0,0,117338,116728,118093,119205,120621,122887,0
20000,1,1,0,0,0,0,1,0,22,0,0,0,0,2,0,2478,3887,5362,7256,6645,6928,1
20000,0,0,0,1,0,1,0,0,44,0,0,0,0,0,0,17139,17804,19004,18983,18842,18861,0
20000,0,0,1,0,0,1,0,0,41,-1,-1,-1,-1,-1,-1,9598,-2889,2889,-1448,1448,0,0
360000,1,0,1,0,0,0,1,0,25,-1,-1,-1,-1,-1,-1,-3151,-2326,5388,-3650,2618,2009,0
130000,1,0,1,0,0,1,0,0,31,-1,-1,0,0,0,0,-4775,5690,-8715,14579,2793,1765,0
30000,0,1,0,0,0,1,0,0,47,2,2,8,8,8,8,2400,2400,2400,2400,2400,2400,1
110000,1,0,1,0,0,1,0,0,33,1,2,0,0,0,0,7801,289,9393,9586,7981,11714,0
30000,0,0,0,1,0,0,1,0,46,6,5,4,3,2,0,33134,32351,31397,30321,25000,28961,0
80000,1,1,0,0,0,0,1,0,26,0,0,0,0,0,0,26322,25563,21443,27290,28929,21796,1
350000,1,0,0,1,0,1,0,0,31,0,0,0,-1,-1,-1,44706,151440,2866,-7395,107130,0,0
50000,1,0,1,0,0,0,1,0,24,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
110000,1,1,0,0,0,0,1,0,23,0,0,0,0,0,0,79892,81764,76997,68276,65885,60165,0
180000,1,0,1,0,0,0,1,0,32,-1,-1,-2,-2,-2,-2,-223,69,-549,370,-15401,15517,0
440000,1,0,0,0,0,1,0,0,32,0,0,0,0,0,0,313340,313809,276834,276692,264902,90466,0
100000,1,1,0,0,0,0,1,0,42,0,0,0,0,0,0,88506,90339,92207,93983,96394,100500,0
200000,0,1,0,0,0,0,1,0,33,-2,-2,-2,-2,-2,-2,-2168,-7155,12798,-7527,-31147,40058,0
140000,1,0,1,0,0,1,0,0,39,0,0,0,0,0,0,125264,127154,133303,115145,117229,120987,0
230000,1,1,0,0,0,0,1,0,31,1,-1,-1,-1,0,-1,-271,-3253,-75,3555,270,1060,1
10000,1,0,1,0,0,0,1,0,44,-2,-2,-2,-1,0,0,0,-390,-16805,16585,17634,17971,1
280000,1,0,1,0,0,0,1,0,35,0,0,0,0,0,0,176962,165607,149940,131837,133462,78461,0
310000,0,0,1,0,0,1,0,0,42,-2,-2,-2,-2,-2,-2,-1559,2348,-1199,519,-531,-3522,1
260000,1,0,0,0,0,1,0,0,33,0,-1,-1,0,0,0,400,-104399,103139,101188,99722,101990,0
270000,0,1,0,0,0,0,1,0,29,-1,-1,-1,-2,-1,-1,38643,197,-61,-20329,19669,-29457,0
50000,0,1,0,0,0,0,1,0,23,0,0,0,0,0,0,46954,31208,32404,17727,7793,18354,0
450000,0,1,0,0,0,1,0,0,46,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0
190000,0,0,0,1,0,1,0,0,54,1,-2,-2,-1,0,-1,-596,-1072,-45048,38733,7969,-93,0
290000,1,1,0,0,0,0,1,0,28,0,0,0,0,0,0,37601,28917,27034,28420,27822,27601,0
480000,1,1,0,0,0,1,0,0,60,-1,-1,-1,0,0,0,-330,-89756,96973,66789,8515,-267,0
360000,0,0,0,0,0,1,0,0,34,0,-1,-1,-1,0,-1,20395,-2339,-8332,-3171,-13834,51506,0
380000,0,1,0,0,0,0,1,0,32,-1,-1,-1,-1,-1,-1,-24573,22083,-8957,-11624,12846,-32751,0
20000,0,0,0,1,0,0,1,0,24,0,0,0,0,0,0,7749,8952,10848,10561,11221,11865,1
50000,0,0,0,1,0,1,0,0,52,0,0,0,0,0,0,37648,37778,38342,37627,35138,24599,0
450000,0,1,0,0,0,1,0,0,34,0,0,0,0,0,0,432613,440261,438701,435259,415127,375559,0
50000,1,0,1,0,0,0,1,0,24,2,2,2,0,0,0,46583,48767,34881,26129,20972,20069,1
380000,0,1,0,0,0,1,0,0,34,0,0,0,0,0,0,102680,93905,98007,78391,79224,80061,0
150000,1,0,0,1,0,0,1,0,34,-2,-2,-2,-2,-2,-1,-122,1312,-66,-1020,964,-873,0
50000,1,0,1,0,0,0,1,0,23,0,0,0,0,0,0,19600,19471,17126,9578,9354,9148,0
150000,1,1,0,0,0,0,1,0,33,1,-2,-2,-2,-2,-2,-286,-286,-286,-286,-286,-1036,0
50000,1,0,0,1,0,1,0,0,43,0,0,0,0,0,0,37177,38107,13570,12438,8404,740,0
50000,0,0,1,0,0,0,1,0,24,0,0,0,0,0,0,28682,35550,35067,31926,27333,23553,0
230000,1,1,0,0,0,0,1,0,26,-1,-1,-2,-2,-2,-2,3741,0,0,0,0,-1010,1
310000,1,1,0,0,0,0,1,0,32,-1,-1,-1,-1,-2,-2,13560,-6630,6500,0,0,0,0
310000,1,0,1,0,0,1,0,0,34,-1,-1,-1,-1,-1,-1,-478,-7248,8553,339,53,-2034,0
50000,1,0,1,0,0,1,0,0,50,0,0,0,0,0,0,48301,47253,47760,47333,45563,47211,0
240000,0,0,1,0,0,0,1,0,32,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
400000,1,1,0,0,0,0,1,0,26,-1,-1,-1,-1,-1,-1,200,-730,-3376,-4560,7836,-11159,0
90000,1,0,1,0,0,0,1,0,47,0,0,0,-2,-2,-2,16247,11691,0,0,0,0,0
50000,0,0,0,1,0,1,0,0,43,2,2,2,0,0,0,7413,12923,10530,11150,12405,12293,0
250000,1,1,0,0,0,0,1,0,30,0,0,0,0,0,0,150595,146838,148092,147746,143899,146470,0
200000,0,1,0,0,0,1,0,0,44,0,0,0,0,2,0,64327,63809,45307,51787,37359,35372,0
10000,0,0,0,1,0,1,0,0,37,0,0,0,0,0,-2,12250,6392,6933,5275,0,0,0
310000,0,0,1,0,0,1,0,0,36,0,0,0,0,0,0,21376,22814,28753,28832,29925,59916,0
340000,1,0,0,1,0,0,1,0,46,1,-1,-1,0,0,-1,-1321,-33707,35028,35028,6888,1612,1
220000,0,0,1,0,0,1,0,0,34,0,0,0,0,0,0,138044,132765,129420,127066,126319,120478,0
500000,0,1,0,0,0,0,1,0,36,0,0,0,0,0,0,139556,140824,76569,133893,101636,17857,0
80000,1,0,1,0,0,1,0,0,41,0,0,0,0,0,0,50601,49561,53824,56806,87568,69869,0
200000,0,1,0,0,0,0,1,0,36,0,0,0,0,0,0,93457,106541,112397,34497,33087,38505,0
270000,1,0,1,0,0,1,0,0,36,-2,-2,-2,-2,-2,-2,7224,34321,18321,-132187,123793,-97710,0
100000,1,0,1,0,0,0,1,0,29,2,0,0,0,0,0,40841,41303,33804,31865,27960,26073,1
100000,0,0,1,0,0,0,1,0,29,1,3,3,2,2,2,95679,101249,98768,88658,102069,63036,1
50000,0,1,0,0,0,0,1,0,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
260000,1,0,0,1,0,0,1,0,33,1,-1,-1,-1,0,0,-926,276,-2912,3562,3044,3044,0
100000,1,0,1,0,0,0,1,0,24,-1,-1,-1,-1,-1,-1,396,-1967,-5175,5080,-415,-6,0
240000,1,0,0,1,0,0,1,0,31,-1,-1,-2,-2,-2,-2,298,0,0,0,0,0,0
50000,1,0,0,1,0,1,0,0,28,0,0,2,0,0,0,10184,17528,17923,18310,18848,19367,1
50000,0,0,1,0,0,0,1,0,54,0,0,0,0,-2,-1,57374,79015,67450,0,-16271,14271,0
200000,1,1,0,0,0,0,1,0,44,0,0,0,0,0,-1,32506,32800,29840,30435,29501,-26651,0
150000,0,0,1,0,0,1,0,0,36,2,0,0,0,0,0,82333,83931,80441,98903,99240,59479,1
150000,0,0,1,0,0,1,0,0,41,0,0,0,0,0,0,17350,17703,9403,9927,9598,11235,0
50000,0,0,1,0,0,1,0,0,40,0,0,0,0,0,0,48616,46136,9362,7620,8303,6693,0
100000,0,1,0,0,0,0,1,0,27,0,0,0,0,0,0,66204,61655,62742,56153,62565,63925,0
30000,0,1,0,0,0,0,1,0,25,1,-1,-1,-1,-1,2,-327,-1544,1534,-1659,1846,-2802,0
350000,1,1,0,0,0,0,1,0,31,0,0,0,0,0,0,93159,81685,74972,66901,56259,45743,0
50000,0,0,1,0,0,0,1,0,50,0,0,-2,-2,-2,-2,25925,0,0,0,0,0,0
50000,1,0,1,0,0,1,0,0,34,2,2,2,2,0,0,18727,18627,19390,18535,18820,35316,0
250000,1,1,0,0,0,0,1,0,43,-1,-1,-1,0,0,0,177,-10327,12116,10364,6484,-2640,0
300000,1,0,0,1,0,0,1,0,24,-1,0,0,-1,0,-1,6390,4681,-8106,13232,-140,13732,1
80000,1,0,1,0,0,0,1,0,22,-1,-1,-1,-1,-1,-1,1422,2,-803,924,-1996,98,0
30000,0,0,1,0,0,1,0,0,45,1,2,2,0,0,2,12744,15304,14227,12615,16662,15523,1
370000,1,0,0,1,0,0,1,0,29,-1,-1,-1,-2,-2,-2,8959,19333,-400,-1900,-1900,-1900,0
50000,0,0,1,0,0,1,0,0,43,0,0,0,0,0,0,7074,6884,8713,8884,9061,9287,0
30000,1,1,0,0,0,1,0,0,22,0,0,0,0,0,2,20475,20646,20512,20390,23653,21037,0
200000,1,0,1,0,0,0,1,0,26,0,0,0,0,0,0,22157,23643,20524,19696,25089,22908,0
230000,1,0,0,1,0,1,0,0,48,1,-1,-1,-1,-1,-1,-4592,1699,-17216,6229,9636,4234,0
290000,1,0,1,0,0,0,1,0,29,0,0,0,0,0,0,65503,68097,68756,70397,71501,73497,0
100000,1,0,1,0,0,1,0,0,39,-2,-2,-2,-2,-2,-2,0,0,-7700,7700,0,0,0
80000,0,1,0,0,0,0,1,0,26,1,2,2,0,0,0,38029,41095,38534,37793,40990,41798,0
90000,1,0,1,0,0,0,1,0,39,0,0,0,0,0,0,43709,43045,40951,36824,29649,27351,1
90000,0,1,0,0,0,1,0,0,37,0,0,0,0,0,0,38028,36904,35985,33941,32352,33073,0
80000,0,0,1,0,0,0,1,0,26,0,0,0,0,-1,-1,9387,17777,23059,-526,-154,678,0
260000,1,1,0,0,0,0,1,0,39,-1,-1,2,-1,-1,-1,572,978,198,0,-150,150,0
210000,0,1,0,0,0,0,1,0,34,0,0,0,0,0,0,42947,42610,43894,48344,49074,50179,0
80000,1,0,1,0,0,1,0,0,26,2,2,2,2,2,2,25658,28522,25370,28196,28774,29329,1
170000,1,0,1,0,0,0,1,0,25,0,0,0,0,0,0,-2640,-41081,48946,48515,45333,2081,0
240000,1,1,0,0,0,0,1,0,38,0,0,0,0,0,0,160856,162145,168840,176168,161745,155582,0
150000,1,1,0,0,0,0,1,0,32,1,-1,-1,-1,0,0,-8228,7628,-1089,1089,1089,843,0
220000,1,1,0,0,0,0,1,0,28,-1,-1,-1,-2,-2,-2,0,25000,0,0,0,0,0
80000,0,1,0,0,0,0,1,0,27,0,0,0,0,0,0,37653,44808,42306,49144,49973,46633,0
160000,0,1,0,0,0,1,0,0,41,-2,-2,-1,-1,-2,-1,148258,151590,144909,145943,-11303,152760,0
140000,1,0,1,0,0,1,0,0,37,0,0,0,0,0,0,131230,131062,136347,129303,131915,131581,0
130000,1,0,1,0,0,0,1,0,25,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0
280000,1,1,0,0,0,0,1,0,34,0,0,0,0,0,0,90753,93281,97851,100276,102117,104288,0
200000,0,1,0,0,0,0,1,0,28,-1,2,-1,-1,-2,-2,4420,-98705,99165,0,0,-3090,0
50000,0,0,1,0,0,0,0,1,36,0,0,0,0,0,0,24732,25708,27628,28275,28079,28445,1
150000,1,0,1,0,0,0,1,0,44,0,0,0,0,0,0,36835,38515,42351,42846,43394,44702,0
210000,1,1,0,0,0,1,0,0,36,0,0,-2,-2,-2,-2,15991,0,0,0,0,0,0
190000,0,1,0,0,0,1,0,0,39,1,-2,-2,-2,-2,-2,-2,-2,-472,-472,-472,-472,1
140000,1,1,0,0,0,0,1,0,28,0,0,0,0,2,2,119062,118585,116906,131779,135119,142254,0
160000,1,0,0,1,0,1,0,0,41,-1,-1,-1,-1,-1,-1,2076,-100,0,0,-2190,2290,0
180000,1,1,0,0,0,1,0,0,39,0,0,0,0,0,0,171693,128212,123505,125077,124671,102796,1
20000,1,1,0,0,0,0,1,0,22,0,0,0,0,0,-1,8594,7176,6720,3801,8699,720,0
50000,1,0,1,0,0,1,0,0,37,0,0,0,0,-1,0,21925,20740,15718,19031,4946,860,0
150000,1,1,0,0,0,1,0,0,34,1,-2,-2,-1,-1,-2,0,0,-600,600,-150,-150,0
210000,1,0,0,1,0,1,0,0,33,0,0,0,0,0,0,121473,113900,101266,91464,80026,71154,0
500000,1,0,1,0,0,0,1,0,43,-1,-1,-2,-1,-1,-1,347752,13960,-149568,39373,-66285,-11737,0
70000,1,0,1,0,0,0,1,0,22,0,0,0,0,0,0,21799,25924,27406,28012,28434,29404,0
100000,0,1,0,0,0,0,1,0,27,-1,2,0,0,0,0,17553,9628,3836,3423,7889,0,1
20000,1,0,1,0,0,0,1,0,27,0,0,0,0,0,0,13703,15540,17097,17605,15351,15928,0
20000,0,0,1,0,0,0,1,0,23,0,0,2,0,0,0,11787,15058,15668,15936,14600,0,0
50000,0,0,1,0,0,0,1,0,25,2,0,0,0,0,0,45297,46725,46466,7891,8061,8218,1
340000,1,0,0,1,0,0,1,0,27,1,2,0,0,0,0,29209,-130198,148642,148364,138367,132563,0
130000,0,1,0,0,0,0,1,0,29,0,0,-1,-1,2,0,9700,-72,-10386,10458,8149,10575,0
320000,1,0,1,0,0,1,0,0,53,0,0,0,0,0,0,-141487,143325,148327,151028,154201,156937,0
220000,1,1,0,0,0,1,0,0,41,7,6,5,4,3,2,243234,238172,232446,227800,225044,216356,1
50000,0,0,0,1,0,1,0,0,24,0,0,0,0,0,0,46408,47984,18207,17963,18241,18401,1
150000,1,1,0,0,0,0,1,0,25,0,0,0,0,0,2,37445,39382,39576,29414,36015,30074,0
500000,0,1,0,0,0,0,1,0,29,-1,-1,-1,-1,0,-1,-5470,1874,2835,-7233,-23064,7197,0
220000,1,1,0,0,0,0,1,0,29,-1,-1,-1,-1,-1,-1,-2642,-1458,4379,-927,-6128,-164031,0
70000,1,1,0,0,0,0,1,0,24,-1,0,0,0,0,0,26059,14712,15642,18011,17147,15388,0
70000,1,0,1,0,0,0,1,0,24,0,0,0,0,0,0,22425,25763,16974,19800,15900,0,0
360000,1,1,0,0,0,0,1,0,26,-2,-2,-2,-1,0,0,0,0,-23707,21707,21842,19287,0
